country_iso3,year_month,food_price_anomaly,food_price_anomaly_log,food_cpi_acceleration,food_price_spike
SAU,2010-06,1.031644062851013,0.03115370722940417,0.006844168617912816,0
SAU,2010-07,1.035283232495054,0.03467504386533949,0.006821593736797915,0
SAU,2010-08,1.0383044019075416,0.03758899985169632,0.0067991173837875785,0
SAU,2010-09,1.0407120122174458,0.03990510603519563,0.006776738572721541,0
SAU,2010-10,1.0425124567964623,0.041633623584862625,0.006754508981099194,0
SAU,2010-11,1.0437139989138218,0.04278550452944958,-0.0036876658908493454,0
SAU,2010-12,1.0356902329714346,0.03506809620367899,-0.003672161601171897,0
SAU,2011-01,1.0280551093048935,0.027668773869343962,-0.008599257503477231,0
SAU,2011-02,1.0171973840713948,0.01705118286707715,-0.007766168385179739,0
SAU,2011-03,1.0134757959704865,0.013385804997205417,-0.010007138710982133,0
SAU,2011-04,1.0082818541621064,0.00824774778787851,0.0007361405417554145,0
SAU,2011-05,1.0132371640315037,0.013150318330079744,-0.01209885794294463,0
SAU,2011-06,1.0066846956599877,0.006662452154308,-0.0026524442505366785,0
SAU,2011-07,1.0093751524508792,0.00933147846379963,0.001978068776753217,0
SAU,2011-08,1.0163548641280264,0.01622256389028793,0.0019464591261248998,0
SAU,2011-09,1.0231027007843314,0.022839873704112564,-0.0014705708894220404,0
SAU,2011-10,1.0265570303320264,0.026210513977424243,-0.005926986576105575,0
SAU,2011-11,1.0260179662367699,0.025685257547280294,0.008070613470241073,0
SAU,2011-12,1.0292395136383903,0.028820193263670597,0.0013549341410017401,0
SAU,2012-01,1.0256976822863602,0.025373046687805753,-0.00018804105437886243,0
SAU,2012-02,1.016706483727076,0.016568465506022697,0.00446242756861448,0
SAU,2012-03,1.018381318083417,0.018214423712808275,0.0068242412769519145,0
SAU,2012-04,1.0194864582472456,0.019299028204819126,-0.00942332797841483,0
SAU,2012-05,1.0158788063574915,0.015754056960049882,0.0035139115808842103,0
SAU,2012-06,1.012022086470891,0.011950395203100548,-0.00026291848148329855,0
SAU,2012-07,1.0135975552798482,0.013505938103817448,-0.008201043109231865,0
SAU,2012-08,1.0125673085942433,0.0124889954129618,-0.0025689082770263827,0
SAU,2012-09,1.0170948292649127,0.016950356834419016,0.0030253231683776693,0
SAU,2012-10,1.0234633151603019,0.023192282936840034,0.008591874772881702,0
SAU,2012-11,1.0301253131813846,0.029680458124065064,-0.002463739241713725,0
SAU,2012-12,1.0305444326592499,0.030087237992106122,0.002155191989849037,0
SAU,2013-01,1.0286621019214097,0.02825902772711888,0.02842590099554343,0
SAU,2013-02,1.044438667411013,0.043479580722220176,-0.007615698802608373,0
SAU,2013-03,1.0369088680238383,0.03624404498436845,-0.003915259845961971,0
SAU,2013-04,1.0332707630725415,0.032729269124370255,0.005108591601724832,0
SAU,2013-05,1.032432154151308,0.03191733342895968,-0.0020222654612365165,0
SAU,2013-06,1.0249226751113958,0.024617170829001955,-0.004948707515706863,0
SAU,2013-07,1.0205114709267915,0.020303943701199506,0.004394786432295517,0
SAU,2013-08,1.02144102375735,0.021214398667404034,-0.007990679238935705,0
SAU,2013-09,1.0165312978794723,0.016396143459263487,-0.004151533355695847,0
SAU,2013-10,1.0176728718188564,0.017518522496952113,-0.010918195577730438,0
SAU,2013-11,1.0140656993106607,0.013967695289652719,-0.003280475496027835,0
SAU,2013-12,1.0117332292144667,0.011664928619124566,-0.006125172062629192,0
SAU,2014-01,1.0050459680989479,0.005033279866962696,-0.018798452922192066,0
SAU,2014-02,1.0068027099762376,0.0067796759482632975,0.0004176424531299183,0
SAU,2014-03,1.0041797284541014,0.0041710176532123765,-0.005454655708676759,0
SAU,2014-04,0.9996202345173082,-0.00037983761186475423,0.00209056606565472,0
SAU,2014-05,1.0054443928103147,0.005429625678242669,0.0011148946393788606,0
SAU,2014-06,1.0035088612241052,0.0035027195332609875,-0.00010488133279173972,0
SAU,2014-07,1.0029760898191473,0.002971670030794887,-0.0027321211929236533,0
SAU,2014-08,1.0056416319502306,0.005625777546556471,0.003492006789495239,0
SAU,2014-09,1.0078126485260406,0.007782287816720012,-0.00013774459577420295,0
SAU,2014-10,1.0120623079933786,0.011990138133388239,0.0004961024827874194,0
SAU,2014-11,1.0113162435781133,0.011252693873641135,-0.0013948432483228412,0
SAU,2014-12,1.0097988983620594,0.009751200495419872,0.0018138620475540712,0
SAU,2015-01,1.0064612093102308,0.006440425176409064,-0.005952222029091292,0
SAU,2015-02,1.0028338135836605,0.002829805903507411,-0.003365032822377989,0
SAU,2015-03,0.9977176227337186,-0.002284985859225605,0.004507615438322121,0
SAU,2015-04,0.9976539688623383,-0.0023487873803758334,-0.002546042372130408,0
SAU,2015-05,1.001336234141673,0.001335342175327763,0.0020871127826862512,0
SAU,2015-06,1.001793875546042,0.0017922684729437558,-0.00040200585556671165,0
